word,count
covid,74223
19,66177
covid19,39760
coronavirus,29384
vaccine,21899
new,15612
people,13459
amp,13452
pandemic,12614
cases,12078
health,10322
get,9084
vaccines,8075
one,7700
us,7245
deaths,6511
news,6443
via,6319
like,5627
vaccination,5342
virus,5173
mask,5170
year,5156
today,5062
says,5029
time,4987
need,4982
first,4980
masks,4892
world,4783
help,4776
10,4539
know,4193
would,4185
still,4105
state,4032
government,3998
could,3936
two,3927
work,3881
china,3833
day,3810
cdc,3789
2021,3702
may,3697
many,3682
spread,3658
see,3534
due,3528
good,3496
uk,3472
study,3456
please,3425
said,3391
last,3354
even,3291
go,3215
000,3175
read,3156
care,3152
also,3140
county,3137
public,3111
week,3087
test,3025
back,3020
make,3008
well,2989
testing,2980
take,2974
use,2951
biden,2931
positive,2910
variant,2894
live,2839
update,2837
double,2828
latest,2776
say,2736
home,2717
february,2713
support,2712
vaccinated,2676
going,2668
trump,2658
risk,2653
re,2637
days,2612
country,2605
data,2605
lockdown,2598
wednesday,2580
since,2568
better,2563
india,2540
variants,2539
great,2515
workers,2489
2020,2489
feb,2489
patients,2474
let,2422
want,2388
think,2383
travel,2380
getting,2365
south,2364
way,2341
death,2341
million,2314
much,2313
response,2265
community,2256
got,2247
right,2244
dr,2244
total,2222
school,2215
report,2206
team,2172
reported,2158
restrictions,2150
research,2127
long,2123
stop,2114
keep,2103
free,2101
must,2089
years,2088
doses,2074
business,2071
next,2070
really,2056
number,2045
wear,2036
information,2022
safe,2018
tests,2010
another,2004
americans,1983
person,1982
open,1981
symptoms,1949
every,1948
impact,1947
canada,1938
medical,1933
daily,1919
case,1917
wuhan,1900
around,1875
global,1870
face,1857
relief,1846
stay,1841
find,1836
rate,1828
watch,1822
high,1812
made,1808
look,1800
protect,1793
everyone,1787
schools,1780
countries,1776
masking,1768
months,1742
life,1735
important,1730
family,1727
thank,1720
vaccinations,1719
come,1719
reports,1717
second,1713
social,1709
died,1696
times,1690
found,1682
working,1680
president,1677
learn,1660
gt,1648
staff,1639
astrazeneca,1634
never,1629
already,1626
part,1621
infection,1620
end,1618
yet,1610
wearing,1609
check,1603
hospital,1583
ve,1580
continue,1579
experts,1574
thanks,1572
dose,1568
call,1567
safety,1561
start,1553
disease,1552
states,1547
article,1546
including,1542
best,1541
students,1539
house,1539
johnson,1529
11,1526
available,1509
plan,1508
flu,1506
crisis,1502
pm,1502
post,1501
quarantine,1476
tested,1475
healthcare,1474
join,1470
lives,1468
children,1460
city,1457
likely,1455
confirmed,1448
across,1446
national,1442
science,1438
12,1435
updates,1432
weeks,1431
online,1431
hope,1426
old,1422
officials,1409
ca,1407
big,1406
local,1405
done,1404
needs,1401
money,1401
full,1400
per,1398
women,1398
give,1392
florida,1386
lab,1375
100,1375
africa,1371
media,1355
outbreak,1350
sure,1350
questions,1331
recovery,1329
man,1324
without,1323
march,1318
related,1306
story,1303
according,1295
fight,1290
real,1268
least,1265
minister,1264
receive,1263
job,1262
20,1258
using,1248
residents,1238
california,1235
nhs,1235
far,1222
system,1214
video,1214
put,1211
numbers,1206
taking,1204
used,1201
infections,1198
hours,1190
businesses,1190
love,1190
shot,1183
visit,1183
change,1183
access,1180
finds,1178
federal,1177
prevent,1175
received,1169
enough,1167
active,1158
anyone,1156
15,1155
share,1149
despite,1146
show,1146
teachers,1145
thing,1142
coming,1139
market,1137
looking,1127
making,1127
effective,1123
increase,1122
place,1119
control,1119
protection,1119
given,1114
rollout,1106
emergency,1106
soon,1105
things,1103
gov,1099
others,1095
department,1093
away,1093
three,1092
early,1091
communities,1091
less,1090
shows,1083
pfizer,1082
evidence,1080
top,1078
able,1076
food,1066
24,1061
economic,1059
chinese,1045
hard,1044
someone,1044
transmission,1039
something,1035
york,1033
based,1030
covidvaccine,1029
shots,1027
bill,1023
together,1021
among,1016
group,1016
employees,1014
amid,1013
breaking,1009
age,1008
treatment,1007
policy,1004
ever,1001
possible,1000
population,999
fit,996
feel,995
reduce,992
in,991
believe,988
key,982
economy,982
the,980
past,978
services,976
might,974
future,973
provide,972
sars,972
die,969
tell,969
info,967
measures,961
link,960
month,959
lot,958
follow,957
ll,953
pay,951
contact,951
program,949
white,948
living,943
administration,938
site,936
human,932
actually,931
lost,930
african,930
members,930
set,928
nothing,923
yesterday,921
eu,919
area,918
america,918
always,913
mental,911
oh,908
sign,903
issues,902
corona,902
different,899
ago,899
30,896
announced,894
supply,888
effects,887
american,885
hit,885
following,885
current,881
education,877
trying,876
yes,875
scientists,875
register,872
results,871
tuesday,868
dead,867
black,866
bad,864
youtube,864
ontario,863
list,861
god,861
told,860
air,860
mean,860
hear,853
term,853
become,853
govt,852
immunity,845
leaders,845
book,842
office,841
point,840
infected,840
almost,839
started,839
rules,838
fact,835
guidance,834
14,831
small,830
europe,829
low,827
left,827
saying,824
wait,824
remember,819
police,818
additional,818
close,815
efforts,815
kids,813
continues,809
families,807
essential,807
means,805
eligible,804
appointment,802
cov,801
50,798
cdcgov,797
international,796
industry,796
university,795
makes,793
line,793
within,792
details,792
called,790
little,787
single,780
especially,776
everything,775
origins,773
cause,773
13,773
center,773
2019,771
border,771
recent,770
law,769
french,765
vulnerable,765
service,762
usa,762
nun,757
rapid,757
friends,756
sites,755
strain,754
jobs,754
guidelines,752
doctors,752
17,751
force,751
maybe,750
digital,747
distribution,746
interesting,746
course,745
patient,745
party,745
germany,744
question,742
morning,741
spreading,739
address,739
mass,737
event,737
65,735
result,735
rise,733
21,732
website,732
save,732
needed,731
self,730
date,730
tomorrow,729
challenges,726
nearly,726
order,723
shit,723
drug,720
seen,720
oldest,713
january,713
common,713
sick,711
negative,711
seems,708
potus,707
vs,706
anything,704
researchers,704
australia,703
fuck,701
virtual,700
return,699
normal,698
thought,697
behind,695
though,695
starting,691
resources,691
offers,690
anti,688
forward,686
higher,685
learning,684
nation,683
half,683
hands,681
rt,681
game,677
instead,674
exposure,673
source,672
caused,670
25,670
protocols,668
plans,668
side,667
ask,667
true,666
adults,666
helping,666
development,665
member,665
situation,664
rates,664
70,663
severe,662
probably,662
webinar,662
doctor,661
came,660
issue,660
reason,660
appointments,659
survey,659
talking,658
company,658
united,657
took,656
cancer,656
giving,655
millions,653
campaign,653
trial,652
jab,652
talk,651
technology,650
lockdowns,650
try,649
ones,648
taken,646
changed,646
funding,646
level,645
billion,645
act,645
concerns,644
press,644
longer,642
trust,642
recovered,641
na,641
thousands,641
wrong,640
oxford,640
financial,639
00,639
region,638
wo,638
experience,637
facebook,637
co,636
16,636
expert,636
currently,635
older,634
companies,633
texas,633
analysis,632
briefing,629
israel,629
hospitals,627
surgical,626
toll,624
problem,624
rest,623
understand,623
fully,623
four,621
several,621
immune,620
happy,620
closed,619
super,618
wave,618
holiday,617
action,617
reporting,617
fucking,615
looks,614
affected,613
late,613
distancing,613
whole,611
truth,610
tax,608
ensure,608
sense,608
leadership,607
friday,607
helps,607
18,605
else,603
clinical,603
to,603
blood,602
amazing,601
play,600
gets,597
groups,595
strategy,595
idea,594
app,594
remain,592
hotel,592
cnn,591
political,591
non,590
listen,589
comes,589
moderna,589
hold,588
meet,587
begin,586
answer,586
borisjohnson,586
ways,584
changes,583
thursday,583
trials,582
organization,582
later,579
citizens,579
security,579
ahead,578
equity,578
gop,576
worldwide,573
role,573
demand,573
third,572
linked,571
child,571
updated,571
fda,571
democrats,570
failure,569
claims,568
advice,568
phase,567
north,565
bring,564
critical,564
unlikely,563
task,562
up,561
governor,559
offer,559
heart,559
investigation,559
ceo,559
fighting,558
military,558
02,558
twitter,555
chief,552
major,551
paid,551
japan,550
project,550
cloth,550
drive,549
happen,549
head,547
slow,547
116,547
short,547
2nd,546
fake,546
modi,546
finally,546
deal,542
large,540
discuss,540
fear,539
antibody,538
clear,537
official,535
summer,535
allowed,534
sad,533
works,531
thread,530
published,528
cold,528
whether,527
huge,526
proud,526
covid_19,526
ready,525
parliament,524
conditions,524
it,523
dying,522
young,522
lack,522
clinic,521
committee,520
april,520
recorded,518
special,517
priority,517
poor,516
wants,515
mutations,514
airborne,513
receiving,513
known,512
district,512
allow,511
waiting,509
calling,509
ongoing,508
fauci,506
worse,506
trends,505
john,504
along,504
package,504
conference,503
hospitalizations,503
union,502
antibodies,502
parents,502
happening,502
lol,501
wow,501
approved,501
healthy,500
serious,499
move,499
domestic,499
percent,499
leave,497
turn,495
reach,495
1st,495
six,494
drop,494
boris,494
nigeria,493
joebiden,493
alone,492
individuals,492
meeting,491
opportunity,491
22,489
tweet,489
power,489
ministry,488
highest,488
centre,487
election,487
lies,487
wearamask,487
focus,487
stupid,486
decision,486
administered,485
process,484
complete,484
stimulus,483
learned,482
asked,482
prime,481
beyond,481
lead,480
wonder,480
homes,480
expected,480
either,480
politics,479
worst,479
england,478
five,478
step,477
run,476
significantly,476
catch,476
recoveries,475
ok,475
supporting,475
loved,474
growth,474
extremely,473
joe,473
keeping,472
released,472
staysafe,471
loss,471
increased,470
season,469
killed,468
vaccinate,468
reopening,468
greater,467
impacted,467
potential,467
23,466
beginning,465
jan,465
click,464
happened,462
tonight,462
worth,462
leading,462
general,462
director,461
nursing,461
court,461
private,461
sector,461
levels,460
frontline,460
effort,460
confirms,460
cost,458
fall,458
areas,457
board,457
mind,456
prevention,456
etc,456
survived,455
led,455
sharing,455
and,455
events,453
infectious,452
recommends,452
opening,452
reopen,451
seriously,451
recently,451
centers,451
contagious,449
history,449
developed,448
blog,448
viral,448
reuters,448
40,448
management,446
icu,446
town,446
hey,446
sa,445
90,445
pcr,445
effect,445
bank,443
shut,443
night,443
survives,443
folks,442
sports,442
false,442
herd,441
progress,441
mother,441
novel,441
went,440
strong,440
december,439
records,438
hand,438
entire,438
created,438
san,437
matter,437
regarding,437
zero,436
distance,436
front,434
st,434
poll,434
aged,433
impeachment,433
we,433
light,433
required,432
pre,432
melbourne,431
500,431
chance,430
dangerous,430
easy,429
ireland,429
name,428
student,428
college,427
track,427
restaurants,427
lie,426
pass,426
stayhome,426
trudeau,426
deadly,425
kill,425
expect,425
threat,424
ppe,424
avoid,424
canadian,424
guess,423
60,423
lower,422
asking,422
alberta,422
ccp,421
fund,421
roll,421
pregnant,421
outside,420
ohio,420
counties,420
running,420
studies,419
imagine,419
washington,419
providing,419
ai,419
red,419
claim,417
facts,417
nurses,416
definitely,416
hi,416
mission,415
british,415
prison,415
medicine,415
wsj,415
european,414
absolutely,413
retweet,412
council,412
panel,411
view,410
send,410
war,410
heard,410
intelligence,409
improve,409
break,409
exactly,409
decline,409
capacity,408
hell,408
tech,408
calls,408
republicans,408
forget,407
problems,407
rather,407
gon,407
inside,406
congress,406
bit,406
income,406
page,405
hate,403
review,403
insurance,403
average,403
yeah,402
humans,402
cdnpoli,401
gone,400
sarscov2,400
pretty,400
rights,400
surge,399
include,398
ban,398
society,397
authorities,397
117,397
findings,397
rare,396
dummies,396
build,395
record,395
climate,395
origin,394
body,394
agree,394
benefits,394
identified,393
consider,393
offering,393
ghana,392
suggests,392
takes,392
28,392
reality,391
cover,391
series,390
indian,389
bay,388
persons,387
word,387
seeing,387
australian,386
systems,386
leader,386
isolation,386
buy,386
develop,386
message,385
fraud,385
however,385
feeling,385
fast,385
funds,385
add,384
example,384
mortality,384
positivity,384
quickly,383
win,382
russia,382
sales,382
dies,381
27,381
sir,381
birthday,381
borders,381
legal,381
paper,380
throughout,380
impacts,380
gave,379
elderly,378
words,378
status,378
kind,378
struggling,377
reduces,377
towards,376
mandatory,376
misinformation,374
tips,374
woman,374
airport,374
spent,373
cut,372
lying,372
exposed,372
officer,372
governments,372
mr,372
annual,371
contract,371
forced,370
sent,370
all,370
weather,370
knew,369
near,368
significant,368
concern,368
viruses,368
class,368
charles,368
central,367
illness,367
setting,367
highly,367
remote,367
miss,367
success,366
asian,366
theory,365
seniors,365
this,365
bats,365
thinking,365
80,364
helped,364
training,364
weekly,364
statement,364
diseases,364
justintrudeau,363
piece,363
push,362
explains,362
attention,361
release,361
added,361
limited,360
moving,360
goes,360
playing,360
damn,359
period,358
bc,358
boost,358
illegal,358
majority,357
shares,357
pharmacies,357
maskup,357
monday,356
france,356
aid,356
walmart,356
form,356
account,355
province,355
prince,355
fordnation,354
approach,354
games,354
gives,353
failed,353
friend,353
ppl,353
count,353
nice,352
passed,352
vote,352
multiple,351
brought,351
protecting,351
funeral,350
london,350
wash,349
detected,349
bringing,349
literally,348
breathing,348
race,348
host,347
production,347
campus,347
200,347
sorry,346
thailand,345
26,345
showing,345
toronto,345
narendramodi,344
building,344
spending,344
space,344
michael,344
planning,343
senate,343
justice,343
welcome,343
jail,342
music,342
spring,340
efficacy,340
worker,340
facilities,340
interview,339
podcast,339
propaganda,339
politicians,339
winter,339
mexico,338
scientific,338
telling,337
matthancock,337
west,336
foxnews,336
middle,335
providers,335
email,335
goal,335
session,334
provides,333
water,333
breast,333
figures,333
programme,333
blame,332
fox,332
stories,332
overall,332
biggest,332
largest,332
announces,332
wednesdaythought,331
mrna,331
personal,331
chicago,331
reading,330
facing,330
held,330
apply,329
risks,329
